date,store,product,category,units_sold,unit_price,discount_applied,payment_method
2021-09-21,Ibadan Plaza,Soap-Bar,Household,-1,7889.89,0.15,POS
2022-10-12,Ibadan Plaza,Detergent 2kg,personal care,50,1105.44,0.1,Transfer
2024-04-14,Port Harcourt Outlet,Detergent 2kg,grocery,59,4312.71,0.1,pos
2024-02-11,lagos mall,Rice 5kg,House hold,15,3170.2,0.1,POS
2024-04-18,Lagos Mall,Toothpaste,personal care,2,3233.63,0.1,Cash
2023-06-12,Port Harcourt Outlet,Detergent 2kg,Groceries,88,543.43,0.1,cash
2024-03-10,Lagos Mall,Soap-Bar,personal care,41,8476.04,0.05,pos
2020-08-13,Lagos Mall,Toothpaste,Groceries,98,4314.87,0.15,Cash
2022-08-10,Port Harcourt Outlet,Detergent 2kg,Personal Care,137,8674.76,0.15,
,Ibadan Plaza,Rice 5kg,Household,86,375.82,0.15,cash
2022-10-27,Ibadan Plaza,Rice-5 KG,House hold,27,6222.19,0.0,POS
2020-07-11,lagos mall,Soap-Bar,personal care,137,5161.62,0.1,Cash
2023-08-22,Ibadan Plaza,Rice 5kg,Household,125,7847.55,0.0,pos
2022-08-06,Abuja Central,Rice-5 KG,House hold,34,7028.35,,Transfer
2024-05-18,Ibadan Plaza,Sugar 1 KG,Groceries,126,3931.3,0.0,pos
2022-06-19,Ibadan Plaza,Rice-5 KG,personal care,11,8702.98,0.05,pos
,Port Harcourt Outlet,Toothpaste,Groceries,57,1693.97,0.1,POS
2022-10-14,lagos mall,rice 5kg,Personal Care,2,8976.8,0.15,pos
2023-04-08,Ibadan Plaza,Sugar 1kg,House hold,59,5175.13,0.15,Cash
2022-10-13,Ibadan Plaza,Sugar 1 KG,House hold,111,8470.88,0.15,POS
2022-01-22,Port Harcourt Outlet,Soap-Bar,Household,21,3441.01,0.05,
2024-07-07,Abuja Central,Detergent 2kg,Groceries,98,4210.17,0.0,cash
2023-02-07,lagos mall,Soap Bar,House hold,1,7605.96,0.15,POS
2020-05-22,lagos mall,Rice-5 KG,grocery,67,4483.81,0.1,Transfer
2020-10-13,Abuja Central,rice 5kg,grocery,25,4285.78,0.0,
2021-03-27,Abuja Central,Sugar 1kg,personal care,123,7822.85,0.0,cash
2020-01-15,Lagos Mall,Soap Bar,Household,114,1659.35,,Cash
2021-01-19,Ibadan Plaza,Detergent 2kg,Groceries,54,974.09,0.1,pos
2021-01-07,Port Harcourt Outlet,Rice-5 KG,Household,105,3952.76,0.1,Transfer
2022-02-16,Port Harcourt Outlet,rice 5kg,House hold,90,6509.7,0.05,Transfer
2021-01-18,Ibadan Plaza,rice 5kg,Personal Care,17,7367.77,0.0,Cash
2024-07-25,Ibadan Plaza,Soap Bar,House hold,129,3661.92,0.1,pos
2021-06-14,Ibadan Plaza,Soap-Bar,grocery,50,3320.82,,cash
2021-03-11,Ibadan Plaza,rice 5kg,House hold,-7,7387.49,0.15,POS
2021-05-06,Lagos Mall,Detergent 2kg,Groceries,114,7119.23,0.05,
2020-07-23,lagos mall,rice 5kg,grocery,146,7389.91,0.05,cash
2023-09-22,Lagos Mall,Sugar 1kg,personal care,60,6668.25,0.1,Cash
2023-08-10,Port Harcourt Outlet,Tooth paste,Personal Care,39,5218.48,0.15,Cash
2023-01-23,lagos mall,Soap-Bar,House hold,66,808.36,0.1,pos
2023-08-27,lagos mall,Soap-Bar,House hold,121,7413.41,,
2023-12-31,Port Harcourt Outlet,Cooking Oil 1 Liter,House hold,-7,7811.7,0.0,POS
2023-12-07,Lagos Mall,Sugar 1kg,personal care,126,4407.86,,Cash
2024-05-23,lagos mall,Sugar 1 KG,House hold,8,6586.86,0.05,cash
2023-06-03,Abuja Central,Cooking Oil 1L,Household,126,7968.57,0.15,Cash
2021-05-03,lagos mall,Detergent 2kg,Personal Care,75,2545.21,0.05,pos
2021-09-11,Port Harcourt Outlet,Soap-Bar,personal care,146,5825.89,0.0,Transfer
,Lagos Mall,Soap-Bar,Groceries,10,8499.41,0.15,POS
2021-10-01,Port Harcourt Outlet,Detergent 2kg,House hold,28,8031.41,0.15,POS
2020-12-29,Lagos Mall,Tooth paste,grocery,32,805.46,0.0,POS
2023-07-26,Ibadan Plaza,Soap Bar,grocery,37,2024.15,0.05,
2022-09-16,lagos mall,Rice-5 KG,personal care,92,5602.97,0.1,Transfer
2022-11-01,Lagos Mall,Toothpaste,personal care,29,1596.16,0.0,Cash
2021-08-07,Abuja Central,Cooking Oil 1L,Household,85,5014.84,0.1,Cash
2021-01-28,Port Harcourt Outlet,Cooking Oil 1 Liter,House hold,8,7816.25,,Cash
2021-08-01,Abuja Central,Toothpaste,Groceries,48,6998.93,0.15,Cash
2024-10-29,Lagos Mall,Sugar 1kg,Groceries,46,5832.0,0.0,POS
2021-05-24,lagos mall,Soap-Bar,personal care,98,8585.12,0.1,Transfer
2021-05-27,Abuja Central,Rice 5kg,personal care,0,4327.5,,Cash
2021-02-08,Ibadan Plaza,Sugar 1kg,Personal Care,118,7218.56,0.05,Cash
2022-04-17,Abuja Central,rice 5kg,Groceries,23,2818.43,0.05,pos
2024-03-10,Port Harcourt Outlet,Rice-5 KG,Personal Care,82,7191.56,0.05,POS
,Port Harcourt Outlet,Cooking Oil 1 Liter,personal care,75,5772.45,,cash
2022-05-02,Abuja Central,rice 5kg,Household,122,1860.37,,cash
2022-08-27,Port Harcourt Outlet,Tooth paste,grocery,119,1043.8,0.1,pos
2024-09-27,Port Harcourt Outlet,Soap-Bar,Groceries,85,8323.91,0.05,POS
2021-01-03,Ibadan Plaza,Soap Bar,personal care,76,2349.75,0.1,cash
2024-08-01,Port Harcourt Outlet,Cooking Oil 1 Liter,Personal Care,53,6560.71,0.0,Transfer
2023-05-27,Abuja Central,rice 5kg,Personal Care,35,4393.95,0.15,cash
2022-10-09,Lagos Mall,Cooking Oil 1L,Personal Care,7,1604.48,,POS
2023-02-15,Lagos Mall,Soap-Bar,House hold,11,4873.76,0.15,POS
2024-05-24,lagos mall,rice 5kg,Groceries,84,6509.04,,Cash
,Ibadan Plaza,Soap-Bar,Household,46,1407.59,0.15,cash
2020-05-08,lagos mall,Rice 5kg,House hold,97,7971.57,0.1,POS
2023-09-11,lagos mall,Detergent 2kg,grocery,89,4917.98,0.15,Cash
2024-07-07,Abuja Central,Rice-5 KG,Groceries,142,8076.45,0.0,cash
2022-06-29,Ibadan Plaza,Cooking Oil 1L,House hold,49,2727.15,0.15,POS
2023-10-03,Ibadan Plaza,Rice 5kg,personal care,82,2525.2,0.15,pos
2020-06-14,Ibadan Plaza,Detergent-2 KG,House hold,94,6870.51,,
2020-09-02,Lagos Mall,Soap Bar,Groceries,43,7868.43,0.15,POS
2021-10-25,lagos mall,Rice 5kg,House hold,130,439.12,0.0,pos
2023-12-06,Abuja Central,Sugar 1 KG,personal care,108,4407.75,0.05,POS
2020-03-04,Port Harcourt Outlet,Detergent-2 KG,Personal Care,73,3475.89,,cash
2020-01-21,lagos mall,Sugar 1kg,personal care,72,2012.25,0.1,pos
2024-01-03,Port Harcourt Outlet,Cooking Oil 1 Liter,personal care,81,1170.92,0.05,pos
2022-09-05,Port Harcourt Outlet,rice 5kg,House hold,100,8710.98,0.0,pos
2020-06-17,lagos mall,Soap Bar,personal care,78,2551.33,0.05,cash
2022-11-23,Abuja Central,Soap Bar,Groceries,70,4746.78,0.05,
2022-11-12,Abuja Central,Sugar 1kg,Personal Care,24,2429.39,0.1,cash
2024-07-02,Abuja Central,Rice 5kg,personal care,107,3331.16,0.15,Cash
2020-07-14,lagos mall,rice 5kg,Groceries,49,4197.01,,pos
2022-04-05,Ibadan Plaza,Tooth paste,House hold,130,4156.9,0.0,POS
2023-06-17,Lagos Mall,rice 5kg,personal care,52,5623.12,0.0,Cash
2021-03-29,Ibadan Plaza,Detergent-2 KG,personal care,40,5750.74,0.1,pos
2020-05-28,Lagos Mall,rice 5kg,personal care,31,3911.57,0.1,POS
2020-07-16,Ibadan Plaza,Rice-5 KG,House hold,54,6155.87,,cash
2022-09-14,Ibadan Plaza,Soap-Bar,personal care,77,3616.57,,Cash
2020-02-27,Abuja Central,Rice-5 KG,Groceries,5,6890.04,,cash
2021-10-02,Port Harcourt Outlet,rice 5kg,Household,43,7905.28,0.1,
2024-06-21,Abuja Central,Toothpaste,grocery,29,4378.07,0.15,POS
2022-06-15,lagos mall,Rice 5kg,House hold,49,4306.66,0.1,Cash
2020-03-06,Lagos Mall,rice 5kg,Groceries,34,7578.73,0.05,Cash
2024-12-11,lagos mall,Soap Bar,Groceries,136,2116.95,0.05,Cash
2020-02-07,Abuja Central,Cooking Oil 1 Liter,Household,10,3661.4,0.05,cash
2021-03-04,lagos mall,Soap Bar,House hold,11,5350.55,0.05,Cash
2022-12-13,Abuja Central,Cooking Oil 1 Liter,Groceries,80,358.83,,
2024-12-30,Ibadan Plaza,Rice-5 KG,House hold,66,8144.39,0.05,pos
2024-02-23,Ibadan Plaza,Detergent 2kg,Household,50,8384.14,0.15,Cash
2020-05-07,Port Harcourt Outlet,Detergent 2kg,Household,122,5358.98,0.15,cash
2023-05-21,lagos mall,Tooth paste,grocery,49,672.47,,Transfer
2024-08-30,lagos mall,Sugar 1kg,Household,68,8484.45,0.0,pos
2022-03-04,Port Harcourt Outlet,Rice 5kg,grocery,140,4292.05,0.0,POS
2022-08-14,lagos mall,rice 5kg,Personal Care,102,2490.77,,cash
2020-03-28,Lagos Mall,Sugar 1kg,Groceries,103,1713.66,,Transfer
,Abuja Central,Sugar 1kg,grocery,77,7627.38,0.0,cash
,Ibadan Plaza,Cooking Oil 1 Liter,Personal Care,14,3747.47,0.15,cash
,lagos mall,Rice-5 KG,Household,22,4135.38,0.0,
2021-11-09,Port Harcourt Outlet,Sugar 1kg,Groceries,129,8080.72,0.15,pos
2021-06-21,Lagos Mall,Detergent 2kg,grocery,118,5951.75,0.15,Transfer
2021-01-07,Port Harcourt Outlet,rice 5kg,personal care,28,5557.61,0.0,cash
2020-12-09,Abuja Central,Toothpaste,House hold,119,8268.36,0.1,pos
2022-04-04,Abuja Central,rice 5kg,personal care,13,7508.56,,pos
2021-05-20,Lagos Mall,Detergent-2 KG,Personal Care,5,1768.08,0.15,Cash
2020-06-23,Lagos Mall,Detergent 2kg,House hold,88,1205.95,0.05,cash
2020-03-16,Lagos Mall,Rice-5 KG,personal care,1,1287.04,0.05,POS
2020-01-23,Abuja Central,rice 5kg,Personal Care,137,6393.41,0.05,
,Ibadan Plaza,Detergent-2 KG,Personal Care,89,7279.64,,Cash
2024-06-08,Port Harcourt Outlet,Tooth paste,grocery,121,6782.47,0.0,POS
2022-07-10,Port Harcourt Outlet,rice 5kg,Groceries,10,7643.72,0.15,POS
2024-01-16,Lagos Mall,Soap Bar,Personal Care,34,6151.2,0.1,POS
2023-10-30,Lagos Mall,Toothpaste,House hold,11,5317.15,,Cash
,Ibadan Plaza,rice 5kg,Household,44,2605.04,0.15,
2022-08-04,Abuja Central,Rice 5kg,grocery,90,371.95,,Transfer
2024-09-13,lagos mall,rice 5kg,Personal Care,115,7277.08,0.1,POS
2022-03-25,lagos mall,Cooking Oil 1 Liter,grocery,94,4813.08,0.0,Cash
2022-08-23,lagos mall,Soap-Bar,House hold,27,4547.83,0.15,POS
2023-12-19,lagos mall,Cooking Oil 1 Liter,House hold,132,6403.76,0.15,
2024-04-04,Ibadan Plaza,Detergent-2 KG,House hold,130,7979.97,0.15,pos
2020-04-24,Lagos Mall,Detergent-2 KG,Groceries,40,7631.94,0.05,cash
2024-01-12,Ibadan Plaza,rice 5kg,personal care,148,6822.88,0.1,pos
2023-03-17,Lagos Mall,Soap Bar,Groceries,81,4186.67,,Transfer
2021-03-04,Ibadan Plaza,Soap Bar,Household,133,7931.21,0.1,cash
2023-09-09,Abuja Central,Soap-Bar,Household,97,730.93,,Cash
2020-01-01,Lagos Mall,Sugar 1kg,grocery,75,4547.29,,Transfer
2024-03-11,Abuja Central,rice 5kg,House hold,4,8298.28,0.05,pos
2023-06-02,Ibadan Plaza,Cooking Oil 1 Liter,grocery,93,4804.53,0.1,cash
2020-07-05,Abuja Central,Cooking Oil 1L,House hold,102,7797.05,0.05,POS
2023-09-09,Ibadan Plaza,Detergent-2 KG,grocery,94,1453.37,0.1,Cash
2024-04-20,Port Harcourt Outlet,Soap Bar,personal care,19,7329.93,0.1,
2020-02-12,Lagos Mall,Detergent 2kg,Personal Care,67,8594.85,0.15,
2020-10-08,Abuja Central,Detergent-2 KG,Household,31,7013.06,0.0,Transfer
2020-08-12,Lagos Mall,Detergent 2kg,personal care,21,1275.54,,Cash
2024-06-05,Lagos Mall,Sugar 1 KG,Groceries,145,1824.21,0.0,pos
2022-12-24,Abuja Central,Rice-5 KG,Groceries,102,4801.89,0.1,
2024-05-10,Abuja Central,Toothpaste,Groceries,99,7281.45,0.1,
2023-05-02,Lagos Mall,Sugar 1kg,Groceries,3,4131.71,0.1,Cash
2024-08-26,Ibadan Plaza,Sugar 1kg,grocery,51,7974.81,,POS
2023-08-13,Abuja Central,Rice 5kg,House hold,81,6368.27,0.0,
2023-03-15,Port Harcourt Outlet,Soap Bar,Personal Care,6,1507.51,0.1,Cash
2022-11-22,Lagos Mall,rice 5kg,Household,36,1556.7,0.15,Transfer
2022-12-27,lagos mall,Sugar 1kg,Personal Care,6,685.09,0.0,POS
2021-01-26,Lagos Mall,Tooth paste,personal care,124,3945.79,0.0,cash
,lagos mall,Sugar 1 KG,Personal Care,104,5104.15,0.15,Cash
2023-03-30,Abuja Central,Soap Bar,Personal Care,112,2456.8,,
2020-08-27,Abuja Central,Rice-5 KG,House hold,56,8626.53,0.05,
2020-02-08,Lagos Mall,Detergent-2 KG,House hold,136,3889.09,0.1,pos
2020-08-21,Port Harcourt Outlet,Toothpaste,Household,134,5980.85,0.0,POS
2023-11-18,Ibadan Plaza,Toothpaste,grocery,116,2005.43,0.15,Transfer
2024-04-15,Lagos Mall,Rice 5kg,Household,77,5427.78,0.1,
2020-11-20,Port Harcourt Outlet,Sugar 1 KG,Household,8,4782.2,,Cash
2023-12-07,Port Harcourt Outlet,Tooth paste,House hold,149,2709.7,,pos
2021-02-05,Abuja Central,Sugar 1kg,Groceries,136,773.63,,
2022-08-09,Lagos Mall,Detergent 2kg,grocery,143,6909.88,,POS
2020-12-22,Ibadan Plaza,Tooth paste,Personal Care,72,4643.23,0.05,cash
2024-09-26,Lagos Mall,Soap-Bar,Groceries,131,2479.41,0.05,cash
2023-02-15,Ibadan Plaza,Soap Bar,Personal Care,40,7503.98,0.1,Cash
2021-11-19,Lagos Mall,Sugar 1 KG,personal care,17,4575.79,0.05,cash
2023-07-10,lagos mall,Sugar 1 KG,House hold,58,5831.76,0.1,pos
2022-01-17,Port Harcourt Outlet,Rice 5kg,House hold,-2,2144.19,0.1,Cash
2022-09-26,Ibadan Plaza,Tooth paste,Groceries,7,1987.39,,POS
2022-08-28,lagos mall,Tooth paste,Household,64,7333.01,0.1,Cash
2020-03-25,Ibadan Plaza,Detergent 2kg,Groceries,112,1243.2,0.0,pos
2024-10-09,Port Harcourt Outlet,Soap Bar,Personal Care,135,4191.49,0.1,pos
2021-06-13,lagos mall,Toothpaste,personal care,39,5136.2,0.1,pos
2023-03-25,Lagos Mall,Soap-Bar,Personal Care,32,7856.66,0.15,
2023-11-19,lagos mall,Tooth paste,House hold,0,6575.83,0.0,cash
2022-07-17,Abuja Central,Detergent 2kg,House hold,97,5635.69,0.1,pos
2024-01-15,Lagos Mall,Soap-Bar,Personal Care,64,387.18,,Cash
2023-01-30,Ibadan Plaza,rice 5kg,Household,38,2212.13,0.05,cash
2024-06-17,Port Harcourt Outlet,Sugar 1kg,Personal Care,55,4904.8,0.15,Transfer
2023-01-15,Lagos Mall,Rice-5 KG,Groceries,19,7669.55,,pos
2021-11-12,Abuja Central,Sugar 1kg,Personal Care,103,5550.25,,POS
2020-05-04,Abuja Central,Tooth paste,Household,21,3839.88,0.05,cash
2020-04-09,Abuja Central,Detergent 2kg,Groceries,1,5130.74,0.15,pos
2021-07-06,Lagos Mall,Detergent-2 KG,personal care,60,7203.37,0.05,
2022-10-08,Port Harcourt Outlet,Cooking Oil 1 Liter,Groceries,27,2894.97,0.05,Transfer
2020-01-21,Lagos Mall,Cooking Oil 1L,Personal Care,144,3493.82,0.15,cash
2023-07-11,Abuja Central,Detergent-2 KG,Personal Care,-1,8706.8,,cash
2022-11-24,Ibadan Plaza,Cooking Oil 1L,House hold,-5,1374.93,0.05,cash
2021-04-25,Ibadan Plaza,Cooking Oil 1 Liter,Personal Care,69,1876.3,0.1,cash
2023-03-28,Lagos Mall,Tooth paste,Household,109,8516.39,,cash
2020-06-06,Ibadan Plaza,Soap-Bar,personal care,132,1526.5,0.0,cash
2023-03-05,Ibadan Plaza,Cooking Oil 1 Liter,Household,58,8068.35,,pos
2020-12-30,Ibadan Plaza,Tooth paste,grocery,85,5529.95,0.05,pos
2020-10-08,Ibadan Plaza,Soap Bar,Personal Care,75,7407.26,0.0,cash
2024-01-10,Lagos Mall,Cooking Oil 1L,Personal Care,10,6384.45,0.0,cash
2022-11-13,Port Harcourt Outlet,Sugar 1kg,Household,126,1931.52,0.15,cash
2020-03-17,Port Harcourt Outlet,Cooking Oil 1L,personal care,136,6454.36,0.0,pos
2021-07-31,lagos mall,Detergent-2 KG,Groceries,90,8587.44,0.05,pos
2021-03-14,Abuja Central,Cooking Oil 1 Liter,grocery,19,4226.12,0.15,Transfer
2022-04-02,Abuja Central,Soap Bar,Household,26,6540.75,0.1,Cash
2024-03-27,lagos mall,Rice-5 KG,Groceries,27,514.68,0.15,pos
2022-05-23,Port Harcourt Outlet,Sugar 1kg,Groceries,84,3829.98,0.15,POS
2021-07-27,Lagos Mall,Rice-5 KG,grocery,128,6263.87,0.1,pos
2020-01-12,Ibadan Plaza,Cooking Oil 1 Liter,personal care,0,5080.38,0.1,pos
2022-11-04,Ibadan Plaza,Detergent-2 KG,Household,35,6131.75,0.1,pos
2024-08-02,lagos mall,Sugar 1 KG,Groceries,125,5927.9,0.05,cash
2021-07-04,lagos mall,Rice-5 KG,grocery,130,6065.63,0.0,Transfer
2023-12-26,Port Harcourt Outlet,Cooking Oil 1 Liter,Groceries,144,7408.43,,Cash
2023-03-07,Lagos Mall,Soap-Bar,Groceries,-1,8833.85,,Transfer
2022-06-30,Port Harcourt Outlet,Detergent-2 KG,House hold,-1,7278.79,0.05,Cash
2024-10-04,Abuja Central,Tooth paste,House hold,90,2059.9,0.0,Cash
2024-05-20,Abuja Central,Rice 5kg,Personal Care,50,2992.99,0.1,
2023-12-03,Ibadan Plaza,Sugar 1 KG,Personal Care,36,8550.38,,Transfer
2020-08-10,Abuja Central,Rice-5 KG,Household,6,657.82,0.1,POS
2020-10-17,Abuja Central,Sugar 1 KG,Personal Care,3,2134.83,0.1,Cash
2020-08-22,Port Harcourt Outlet,Toothpaste,House hold,53,6327.34,0.0,pos
2021-09-08,Abuja Central,Tooth paste,Groceries,138,6395.66,0.15,Cash
2020-03-02,Ibadan Plaza,rice 5kg,Household,135,4715.79,0.1,cash
2022-06-21,Ibadan Plaza,Toothpaste,Groceries,54,7339.8,0.0,pos
2024-09-08,lagos mall,Cooking Oil 1 Liter,House hold,-6,2603.57,0.1,Cash
2021-01-30,Port Harcourt Outlet,Cooking Oil 1L,Groceries,51,1128.18,0.15,Transfer
2020-04-17,Port Harcourt Outlet,Sugar 1 KG,grocery,18,6187.15,,
2024-06-11,Lagos Mall,Cooking Oil 1 Liter,Household,63,4926.22,,cash
2024-04-27,Port Harcourt Outlet,Tooth paste,Household,73,2347.7,0.05,Cash
2023-08-26,Port Harcourt Outlet,Soap-Bar,Groceries,145,827.65,0.05,Transfer
2021-07-10,Ibadan Plaza,Sugar 1kg,Groceries,118,3231.59,,Transfer
2022-08-23,Ibadan Plaza,Detergent-2 KG,Groceries,51,3641.46,0.05,POS
2023-02-16,lagos mall,Soap-Bar,personal care,13,2100.77,0.0,cash
2021-11-21,Ibadan Plaza,Detergent 2kg,House hold,42,8690.38,0.05,POS
2021-02-01,lagos mall,Soap-Bar,personal care,63,7296.0,,
2020-10-21,lagos mall,Rice-5 KG,House hold,87,5645.86,0.0,cash
2022-08-26,Lagos Mall,Detergent 2kg,Personal Care,52,2335.39,0.05,
2021-06-03,Abuja Central,Cooking Oil 1 Liter,Personal Care,115,7153.08,0.15,pos
2024-12-17,Lagos Mall,Toothpaste,Household,125,4022.38,,
2024-04-13,Ibadan Plaza,Cooking Oil 1L,Groceries,134,919.13,0.05,
2024-05-29,lagos mall,Sugar 1kg,grocery,145,6823.67,0.15,pos
2021-02-27,Ibadan Plaza,Tooth paste,Personal Care,109,299.36,0.0,
2023-01-09,Port Harcourt Outlet,rice 5kg,Household,111,6671.81,,
2024-05-01,Abuja Central,Sugar 1 KG,Household,68,8044.21,0.05,Transfer
2020-01-09,lagos mall,Soap-Bar,House hold,91,8950.04,,Transfer
2021-10-18,lagos mall,Rice 5kg,Household,120,4871.46,,Transfer
2021-10-02,Abuja Central,Sugar 1 KG,Groceries,68,2146.13,0.1,pos
2020-09-18,Ibadan Plaza,Soap Bar,Groceries,9,1292.04,0.15,pos
2020-06-25,Port Harcourt Outlet,Cooking Oil 1L,Personal Care,87,8720.23,,cash
2023-08-17,Abuja Central,Sugar 1 KG,Household,90,6630.51,0.1,Transfer
2023-12-02,Abuja Central,Rice-5 KG,grocery,34,5622.47,0.0,POS
2024-04-17,Abuja Central,Rice 5kg,Groceries,23,7240.56,0.1,POS
2021-03-29,Lagos Mall,Rice-5 KG,personal care,111,7008.56,,pos
2020-08-04,lagos mall,rice 5kg,grocery,26,5239.52,0.0,Transfer
2024-07-24,Abuja Central,Soap-Bar,Groceries,18,6468.34,0.1,POS
2024-04-27,Port Harcourt Outlet,Soap Bar,House hold,80,7080.75,0.15,Cash
2024-03-17,Port Harcourt Outlet,Detergent-2 KG,House hold,-2,4497.7,0.1,pos
2022-01-13,Lagos Mall,Sugar 1 KG,House hold,89,4507.52,0.05,POS
2023-01-13,Abuja Central,Sugar 1kg,House hold,49,3624.39,0.15,cash
2021-01-18,Abuja Central,Tooth paste,House hold,99,4604.67,,Transfer
2024-09-29,lagos mall,Sugar 1 KG,personal care,28,2607.73,0.15,cash
2020-09-08,lagos mall,Sugar 1 KG,House hold,4,4009.95,0.15,pos
2023-01-21,lagos mall,Soap-Bar,Personal Care,76,6357.18,0.0,cash
2020-05-21,Ibadan Plaza,Cooking Oil 1L,Groceries,133,4316.47,0.15,cash
2020-03-14,Lagos Mall,Detergent 2kg,grocery,116,2649.47,0.1,POS
2020-08-15,Lagos Mall,Toothpaste,House hold,-3,1766.59,0.1,Transfer
2024-09-23,Port Harcourt Outlet,Tooth paste,Groceries,77,6386.22,,Transfer
2023-11-04,Lagos Mall,Sugar 1 KG,Personal Care,115,5591.27,,Transfer
2020-03-26,Port Harcourt Outlet,Rice-5 KG,Groceries,138,5891.94,0.0,Cash
2024-01-09,Port Harcourt Outlet,Rice-5 KG,personal care,143,7476.37,0.15,pos
2024-03-14,Lagos Mall,Rice-5 KG,Groceries,95,4775.65,,Cash
2020-03-07,Port Harcourt Outlet,Tooth paste,House hold,149,4154.67,,pos
2024-11-17,Ibadan Plaza,Toothpaste,Personal Care,32,7102.35,0.0,POS
2022-03-03,Abuja Central,Cooking Oil 1 Liter,Household,42,921.18,0.1,Cash
2021-07-01,lagos mall,Detergent 2kg,House hold,139,480.42,0.15,Transfer
2021-03-13,Lagos Mall,Cooking Oil 1 Liter,Household,54,2237.99,0.1,Transfer
2020-03-31,Lagos Mall,Sugar 1 KG,grocery,80,3602.95,0.05,POS
2021-02-14,Ibadan Plaza,Cooking Oil 1L,grocery,138,8650.52,0.15,POS
2020-12-23,Port Harcourt Outlet,Cooking Oil 1 Liter,Household,27,7032.58,0.0,
2022-08-02,Port Harcourt Outlet,Cooking Oil 1L,Groceries,44,1222.78,0.15,cash
2024-09-26,Port Harcourt Outlet,Sugar 1kg,Groceries,108,3960.14,,
2024-12-24,Lagos Mall,Rice 5kg,personal care,35,352.12,0.15,pos
2020-07-09,Lagos Mall,Soap-Bar,grocery,4,2034.44,0.05,POS
2020-11-30,Abuja Central,Toothpaste,personal care,53,2789.98,0.0,
2021-11-01,Abuja Central,Sugar 1 KG,grocery,35,5700.0,0.05,POS
2022-09-08,Port Harcourt Outlet,Soap Bar,Personal Care,140,4581.3,0.15,pos
2023-05-16,Port Harcourt Outlet,Sugar 1 KG,Personal Care,62,1364.39,0.1,
,Lagos Mall,Soap-Bar,grocery,139,251.28,,Transfer
2021-04-19,Abuja Central,Tooth paste,Household,131,1921.91,0.1,
2023-04-18,Lagos Mall,Tooth paste,Household,109,3001.67,0.0,cash
2022-03-24,Lagos Mall,Tooth paste,House hold,64,5555.5,0.05,
2023-11-11,Port Harcourt Outlet,Tooth paste,Groceries,108,4628.98,0.1,pos
2024-09-18,Abuja Central,Rice-5 KG,Household,6,2576.35,0.1,
2023-11-27,Abuja Central,Rice-5 KG,House hold,43,6580.43,0.05,POS
2020-03-18,Lagos Mall,rice 5kg,Groceries,-4,8506.63,0.05,cash
2020-01-14,Port Harcourt Outlet,Toothpaste,Groceries,-7,3349.82,0.1,pos
2023-09-15,lagos mall,Soap Bar,grocery,106,8669.77,,Transfer
2021-12-16,Port Harcourt Outlet,Cooking Oil 1L,House hold,41,6282.52,0.15,POS
2021-10-06,Lagos Mall,rice 5kg,House hold,36,2940.05,0.0,cash
2024-01-13,Port Harcourt Outlet,Tooth paste,Personal Care,102,5603.59,0.1,pos
2023-11-29,lagos mall,rice 5kg,personal care,49,6166.51,,cash
2023-01-22,lagos mall,Rice-5 KG,personal care,124,1181.15,0.0,Transfer
2020-06-17,Abuja Central,Cooking Oil 1 Liter,Personal Care,74,5291.68,0.1,Cash
2023-10-14,Port Harcourt Outlet,Rice-5 KG,personal care,78,4073.39,0.05,Cash
2024-11-17,Port Harcourt Outlet,Rice 5kg,Household,133,5354.97,,cash
2020-09-20,Lagos Mall,Soap Bar,House hold,44,2151.31,0.05,POS
2021-11-24,Port Harcourt Outlet,Cooking Oil 1 Liter,grocery,110,1624.0,0.15,cash
2021-05-17,lagos mall,Toothpaste,Household,74,7330.01,,Transfer
2021-09-06,Ibadan Plaza,Detergent 2kg,personal care,99,6165.59,0.05,Transfer
2022-05-01,Lagos Mall,Detergent-2 KG,House hold,87,1063.59,0.15,Transfer
2023-12-19,Ibadan Plaza,Rice-5 KG,House hold,7,6221.39,0.05,
,lagos mall,rice 5kg,grocery,140,6779.4,0.05,Cash
2020-01-20,Lagos Mall,Sugar 1kg,House hold,75,8211.38,,POS
2021-07-04,Ibadan Plaza,Toothpaste,personal care,124,265.93,0.05,
2021-01-13,Lagos Mall,Cooking Oil 1L,Personal Care,137,4710.64,0.1,Cash
2020-06-05,Ibadan Plaza,Detergent-2 KG,Personal Care,44,8844.4,0.0,
2021-03-30,Abuja Central,Rice-5 KG,House hold,68,6737.91,0.05,
2022-05-29,Lagos Mall,Cooking Oil 1L,House hold,36,3887.68,0.15,cash
2023-03-06,Abuja Central,Tooth paste,Household,30,3218.04,0.1,Transfer
2022-06-10,Ibadan Plaza,Rice 5kg,House hold,132,1599.16,,pos
2021-04-08,Abuja Central,Toothpaste,grocery,145,2933.34,0.1,POS
2021-08-17,Abuja Central,Rice-5 KG,personal care,72,544.27,,
2023-10-26,Abuja Central,Sugar 1kg,House hold,102,6979.9,0.0,Transfer
2022-12-13,Ibadan Plaza,Sugar 1kg,Personal Care,45,4206.33,,Transfer
2021-09-26,Ibadan Plaza,Detergent-2 KG,Personal Care,59,6689.53,0.0,POS
2022-01-31,Ibadan Plaza,Detergent-2 KG,Personal Care,46,1579.46,0.0,pos
